seed,strategy,model,accuracy,f1_score
3589,proportional_selected_drop,GradientBoostingClassifier,0.9411764705882353,0.9416912017645035
3589,proportional_selected_stretch,GradientBoostingClassifier,0.8627450980392157,0.8661764705882352
3589,proportional_selected_on,DecisionTreeClassifier,0.803921568627451,0.80620258713565
3589,proportional_selected_in,DecisionTreeClassifier,0.7647058823529411,0.7674034784192314
3589,proportional_selected_drop,DecisionTreeClassifier,0.7843137254901961,0.7859793298124202
3589,proportional_selected_stretch,DecisionTreeClassifier,0.803921568627451,0.8175000205360737
3589,proportional_selected_on,SVC,0.6470588235294118,0.5929208046855106
3589,proportional_selected_in,SVC,0.6862745098039216,0.6628248587570621
3589,proportional_selected_drop,SVC,0.6862745098039216,0.6628248587570621
3589,proportional_selected_stretch,SVC,0.6862745098039216,0.6628248587570621
3589,fewest_selected_on,GradientBoostingClassifier,0.9019607843137255,0.9022820170379813
3589,fewest_selected_in,GradientBoostingClassifier,0.8823529411764706,0.8792739250295373
3589,fewest_selected_drop,GradientBoostingClassifier,0.9411764705882353,0.9407051282051281
3589,fewest_selected_stretch,GradientBoostingClassifier,0.9215686274509803,0.9197014058605754
3589,fewest_selected_on,DecisionTreeClassifier,0.8431372549019608,0.845997815571852
3589,fewest_selected_in,DecisionTreeClassifier,0.7647058823529411,0.7676377571901625
3589,fewest_selected_drop,DecisionTreeClassifier,0.8235294117647058,0.8200435729847496
3589,fewest_selected_stretch,DecisionTreeClassifier,0.8235294117647058,0.8320454281419312
3589,fewest_selected_on,SVC,0.6470588235294118,0.6100310601589374
3589,fewest_selected_in,SVC,0.7450980392156863,0.7434954751131221
3589,fewest_selected_drop,SVC,0.7450980392156863,0.7434954751131221
3589,fewest_selected_stretch,SVC,0.6078431372549019,0.6036287709698323
3589,representative_selected_on,GradientBoostingClassifier,0.9411764705882353,0.9407051282051281
3589,representative_selected_in,GradientBoostingClassifier,0.9411764705882353,0.9407051282051281
3589,representative_selected_drop,GradientBoostingClassifier,0.9411764705882353,0.9407051282051281
3589,representative_selected_stretch,GradientBoostingClassifier,0.8431372549019608,0.8498217468805703
3589,representative_selected_on,DecisionTreeClassifier,0.8235294117647058,0.8212050467552018
3589,representative_selected_in,DecisionTreeClassifier,0.7843137254901961,0.7850057670126873
3589,representative_selected_drop,DecisionTreeClassifier,0.8235294117647058,0.8320454281419312
3589,representative_selected_stretch,DecisionTreeClassifier,0.8235294117647058,0.828080205689314
3589,representative_selected_on,SVC,0.6862745098039216,0.6395212630506748
3589,representative_selected_in,SVC,0.6862745098039216,0.6633986928104576
3589,representative_selected_drop,SVC,0.6862745098039216,0.6633986928104576
3589,representative_selected_stretch,SVC,0.6666666666666666,0.6541933264533885
3589,balanced_on,GradientBoostingClassifier,0.9411764705882353,0.9416912017645035
3589,balanced_on,DecisionTreeClassifier,0.8235294117647058,0.8320454281419312
3589,balanced_on,SVC,0.6862745098039216,0.6628248587570621
3589,balanced_in,GradientBoostingClassifier,0.9411764705882353,0.9416912017645035
3589,balanced_in,DecisionTreeClassifier,0.8235294117647058,0.8320454281419312
3589,balanced_in,SVC,0.6862745098039216,0.6628248587570621
7932,base,GradientBoostingClassifier,0.8235294117647058,0.8202138790374085
7932,base,DecisionTreeClassifier,0.8823529411764706,0.8781275751914875
7932,base,SVC,0.6274509803921569,0.6097536450477626
7932,random_selected_on,GradientBoostingClassifier,0.9019607843137255,0.9020725099156472
7932,random_selected_in,GradientBoostingClassifier,0.8823529411764706,0.8798444073985869
7932,random_selected_drop,GradientBoostingClassifier,0.803921568627451,0.8009843613558785
7932,random_selected_stretch,GradientBoostingClassifier,0.9019607843137255,0.9020725099156472
7932,random_selected_on,DecisionTreeClassifier,0.7843137254901961,0.7882123609677789
7932,random_selected_in,DecisionTreeClassifier,0.8823529411764706,0.8815512344924109
7932,random_selected_drop,DecisionTreeClassifier,0.8627450980392157,0.8631459116495236
7932,random_selected_stretch,DecisionTreeClassifier,0.8431372549019608,0.8451209830520175
7932,random_selected_on,SVC,0.45098039215686275,0.34750158127767233
7932,random_selected_in,SVC,0.6274509803921569,0.6097536450477626
7932,random_selected_drop,SVC,0.6274509803921569,0.6097536450477626
7932,random_selected_stretch,SVC,0.6274509803921569,0.6097536450477626
7932,proportional_selected_on,GradientBoostingClassifier,0.9019607843137255,0.9020725099156472
7932,proportional_selected_in,GradientBoostingClassifier,0.8431372549019608,0.8392827216356629
7932,proportional_selected_drop,GradientBoostingClassifier,0.803921568627451,0.8009843613558785
7932,proportional_selected_stretch,GradientBoostingClassifier,0.8823529411764706,0.8800067035361153
7932,proportional_selected_on,DecisionTreeClassifier,0.803921568627451,0.808171254418719
7932,proportional_selected_in,DecisionTreeClassifier,0.8627450980392157,0.8623005477494642
7932,proportional_selected_drop,DecisionTreeClassifier,0.8431372549019608,0.8388872947553004
7932,proportional_selected_stretch,DecisionTreeClassifier,0.8431372549019608,0.8425060767682027
7932,proportional_selected_on,SVC,0.45098039215686275,0.34750158127767233
7932,proportional_selected_in,SVC,0.6274509803921569,0.6097536450477626
7932,proportional_selected_drop,SVC,0.6274509803921569,0.6097536450477626
7932,proportional_selected_stretch,SVC,0.6274509803921569,0.6097536450477626
7932,fewest_selected_on,GradientBoostingClassifier,0.8823529411764706,0.8815512344924109
7932,fewest_selected_in,GradientBoostingClassifier,0.9019607843137255,0.901458019105078
7932,fewest_selected_drop,GradientBoostingClassifier,0.8235294117647058,0.8232050419872917
7932,fewest_selected_stretch,GradientBoostingClassifier,0.9019607843137255,0.901458019105078
7932,fewest_selected_on,DecisionTreeClassifier,0.7843137254901961,0.7829641978248788
7932,fewest_selected_in,DecisionTreeClassifier,0.8235294117647058,0.8267090620031796
7932,fewest_selected_drop,DecisionTreeClassifier,0.7254901960784313,0.726291902762491
7932,fewest_selected_stretch,DecisionTreeClassifier,0.7647058823529411,0.7659672055956886
7932,fewest_selected_on,SVC,0.39215686274509803,0.2803346979817568
7932,fewest_selected_in,SVC,0.6470588235294118,0.6362817719680465
7932,fewest_selected_drop,SVC,0.6274509803921569,0.6097536450477626
7932,fewest_selected_stretch,SVC,0.6862745098039216,0.6951775304716481
7932,representative_selected_on,GradientBoostingClassifier,0.8823529411764706,0.8824111560953666
7932,representative_selected_in,GradientBoostingClassifier,0.8627450980392157,0.861627842019999
7932,representative_selected_drop,GradientBoostingClassifier,0.8431372549019608,0.838876523582406
7932,representative_selected_stretch,GradientBoostingClassifier,0.9019607843137255,0.9020725099156472
7932,representative_selected_on,DecisionTreeClassifier,0.8235294117647058,0.8174087918333443
7932,representative_selected_in,DecisionTreeClassifier,0.8823529411764706,0.8781275751914875
7932,representative_selected_drop,DecisionTreeClassifier,0.8823529411764706,0.8781275751914875
7932,representative_selected_stretch,DecisionTreeClassifier,0.8627450980392157,0.8649054734247431
7932,representative_selected_on,SVC,0.49019607843137253,0.4092436974789916
7932,representative_selected_in,SVC,0.6274509803921569,0.6097536450477626
7932,representative_selected_drop,SVC,0.6274509803921569,0.6097536450477626
7932,representative_selected_stretch,SVC,0.6470588235294118,0.6362817719680465
7932,balanced_on,GradientBoostingClassifier,0.8235294117647058,0.8202138790374085
7932,balanced_on,DecisionTreeClassifier,0.8823529411764706,0.8781275751914875
7932,balanced_on,SVC,0.6274509803921569,0.6097536450477626
7932,balanced_in,GradientBoostingClassifier,0.8235294117647058,0.8202138790374085
7932,balanced_in,DecisionTreeClassifier,0.8823529411764706,0.8781275751914875
7932,balanced_in,SVC,0.6274509803921569,0.6097536450477626
3846,base,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,base,DecisionTreeClassifier,0.8823529411764706,0.8785332314744079
3846,base,SVC,0.7647058823529411,0.7611800939281186
3846,random_selected_on,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,random_selected_in,GradientBoostingClassifier,0.9215686274509803,0.9164015530797539
3846,random_selected_drop,GradientBoostingClassifier,0.9215686274509803,0.9164015530797539
3846,random_selected_stretch,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,random_selected_on,DecisionTreeClassifier,0.8235294117647058,0.8122816603940396
3846,random_selected_in,DecisionTreeClassifier,0.8823529411764706,0.8738489988251413
3846,random_selected_drop,DecisionTreeClassifier,0.8823529411764706,0.8785332314744079
3846,random_selected_stretch,DecisionTreeClassifier,0.803921568627451,0.7890397184514832
3846,random_selected_on,SVC,0.7254901960784313,0.7122601538508747
3846,random_selected_in,SVC,0.7450980392156863,0.7403711123252191
3846,random_selected_drop,SVC,0.7254901960784313,0.7177417827034195
3846,random_selected_stretch,SVC,0.7254901960784313,0.7177417827034195
3846,proportional_selected_on,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,proportional_selected_in,GradientBoostingClassifier,0.9215686274509803,0.9164015530797539
3846,proportional_selected_drop,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,proportional_selected_stretch,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,proportional_selected_on,DecisionTreeClassifier,0.803921568627451,0.8039646627881921
3846,proportional_selected_in,DecisionTreeClassifier,0.8823529411764706,0.8846977044320498
3846,proportional_selected_drop,DecisionTreeClassifier,0.8823529411764706,0.8832030714383654
3846,proportional_selected_stretch,DecisionTreeClassifier,0.8627450980392157,0.8545635448749636
3846,proportional_selected_on,SVC,0.7254901960784313,0.6847265221878225
3846,proportional_selected_in,SVC,0.7647058823529411,0.7611800939281186
3846,proportional_selected_drop,SVC,0.7647058823529411,0.7611800939281186
3846,proportional_selected_stretch,SVC,0.7647058823529411,0.7611800939281186
3846,fewest_selected_on,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,fewest_selected_in,GradientBoostingClassifier,0.9215686274509803,0.9164015530797539
3846,fewest_selected_drop,GradientBoostingClassifier,0.9215686274509803,0.9164015530797539
3846,fewest_selected_stretch,GradientBoostingClassifier,0.8627450980392157,0.8460298790522952
3846,fewest_selected_on,DecisionTreeClassifier,0.8431372549019608,0.8311364679651125
3846,fewest_selected_in,DecisionTreeClassifier,0.8823529411764706,0.8738489988251413
3846,fewest_selected_drop,DecisionTreeClassifier,0.8823529411764706,0.878882896442159
3846,fewest_selected_stretch,DecisionTreeClassifier,0.8431372549019608,0.8337153043035397
3846,fewest_selected_on,SVC,0.7843137254901961,0.7791529884955491
3846,fewest_selected_in,SVC,0.7058823529411765,0.7104575163398693
3846,fewest_selected_drop,SVC,0.7058823529411765,0.7104575163398693
3846,fewest_selected_stretch,SVC,0.6274509803921569,0.6410130718954249
3846,representative_selected_on,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,representative_selected_in,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,representative_selected_drop,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,representative_selected_stretch,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,representative_selected_on,DecisionTreeClassifier,0.7843137254901961,0.780638968874263
3846,representative_selected_in,DecisionTreeClassifier,0.8823529411764706,0.882999353587589
3846,representative_selected_drop,DecisionTreeClassifier,0.8627450980392157,0.8608776844070963
3846,representative_selected_stretch,DecisionTreeClassifier,0.8431372549019608,0.8382188995999736
3846,representative_selected_on,SVC,0.7450980392156863,0.7340466462256023
3846,representative_selected_in,SVC,0.7450980392156863,0.7403711123252191
3846,representative_selected_drop,SVC,0.7450980392156863,0.7403711123252191
3846,representative_selected_stretch,SVC,0.7254901960784313,0.7237804784128892
3846,balanced_on,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,balanced_on,DecisionTreeClassifier,0.8823529411764706,0.8785332314744079
3846,balanced_on,SVC,0.7647058823529411,0.7611800939281186
3846,balanced_in,GradientBoostingClassifier,0.9019607843137255,0.8918248226206704
3846,balanced_in,DecisionTreeClassifier,0.8823529411764706,0.8785332314744079
3846,balanced_in,SVC,0.7647058823529411,0.7611800939281186
2643,base,GradientBoostingClassifier,0.9803921568627451,0.9811652259470097
2643,base,DecisionTreeClassifier,0.9019607843137255,0.9122239017713883
2643,base,SVC,0.7254901960784313,0.7105809223456282
2643,random_selected_on,GradientBoostingClassifier,0.9803921568627451,0.9802315191309499
2643,random_selected_in,GradientBoostingClassifier,0.9803921568627451,0.9802315191309499
2643,random_selected_drop,GradientBoostingClassifier,0.9803921568627451,0.9802315191309499
2643,random_selected_stretch,GradientBoostingClassifier,0.9607843137254902,0.9617129183185114
2643,random_selected_on,DecisionTreeClassifier,0.9019607843137255,0.9122239017713883
2643,random_selected_in,DecisionTreeClassifier,0.9411764705882353,0.9417836351298261
2643,random_selected_drop,DecisionTreeClassifier,0.9411764705882353,0.9417836351298261
2643,random_selected_stretch,DecisionTreeClassifier,0.9607843137254902,0.9640522875816993
2643,random_selected_on,SVC,0.6666666666666666,0.598752499477721
2643,random_selected_in,SVC,0.7450980392156863,0.7285493097608988
2643,random_selected_drop,SVC,0.7450980392156863,0.7285493097608988
2643,random_selected_stretch,SVC,0.7450980392156863,0.7285493097608988
2643,proportional_selected_on,GradientBoostingClassifier,0.9803921568627451,0.9813207614557663
2643,proportional_selected_in,GradientBoostingClassifier,0.9803921568627451,0.9811652259470097
2643,proportional_selected_drop,GradientBoostingClassifier,0.9607843137254902,0.9600898692810458
2643,proportional_selected_stretch,GradientBoostingClassifier,1.0,1.0
2643,proportional_selected_on,DecisionTreeClassifier,0.8823529411764706,0.8968335858344365
2643,proportional_selected_in,DecisionTreeClassifier,0.9019607843137255,0.9122239017713883
2643,proportional_selected_drop,DecisionTreeClassifier,0.9019607843137255,0.9122239017713883
2643,proportional_selected_stretch,DecisionTreeClassifier,0.9019607843137255,0.9115079233125322
2643,proportional_selected_on,SVC,0.6862745098039216,0.6321195144724557
2643,proportional_selected_in,SVC,0.7450980392156863,0.7285493097608988
2643,proportional_selected_drop,SVC,0.7450980392156863,0.7352629940865235
2643,proportional_selected_stretch,SVC,0.7254901960784313,0.711295966197927
2643,fewest_selected_on,GradientBoostingClassifier,1.0,1.0
2643,fewest_selected_in,GradientBoostingClassifier,1.0,1.0
2643,fewest_selected_drop,GradientBoostingClassifier,0.9607843137254902,0.9607220666044196
2643,fewest_selected_stretch,GradientBoostingClassifier,0.9803921568627451,0.9811652259470097
2643,fewest_selected_on,DecisionTreeClassifier,0.9607843137254902,0.9642289067927541
2643,fewest_selected_in,DecisionTreeClassifier,0.9019607843137255,0.9042810961056226
2643,fewest_selected_drop,DecisionTreeClassifier,0.9019607843137255,0.9028643915747311
2643,fewest_selected_stretch,DecisionTreeClassifier,0.9411764705882353,0.9482280106568531
2643,fewest_selected_on,SVC,0.7058823529411765,0.6761390546556787
2643,fewest_selected_in,SVC,0.7647058823529411,0.7647058823529411
2643,fewest_selected_drop,SVC,0.7450980392156863,0.7458070233743215
2643,fewest_selected_stretch,SVC,0.6666666666666666,0.6669217280408097
2643,representative_selected_on,GradientBoostingClassifier,0.9607843137254902,0.9642289067927541
2643,representative_selected_in,GradientBoostingClassifier,0.9803921568627451,0.9802315191309499
2643,representative_selected_drop,GradientBoostingClassifier,0.9607843137254902,0.9607220666044196
2643,representative_selected_stretch,GradientBoostingClassifier,0.9803921568627451,0.9811652259470097
2643,representative_selected_on,DecisionTreeClassifier,0.8823529411764706,0.8968335858344365
2643,representative_selected_in,DecisionTreeClassifier,0.9411764705882353,0.9417836351298261
2643,representative_selected_drop,DecisionTreeClassifier,0.9411764705882353,0.9417836351298261
2643,representative_selected_stretch,DecisionTreeClassifier,0.9411764705882353,0.9417836351298261
2643,representative_selected_on,SVC,0.7058823529411765,0.6761390546556787
2643,representative_selected_in,SVC,0.7254901960784313,0.7105809223456282
2643,representative_selected_drop,SVC,0.7254901960784313,0.7105809223456282
2643,representative_selected_stretch,SVC,0.7254901960784313,0.7105809223456282
2643,balanced_on,GradientBoostingClassifier,0.9803921568627451,0.9811652259470097
2643,balanced_on,DecisionTreeClassifier,0.9019607843137255,0.9122239017713883
2643,balanced_on,SVC,0.7254901960784313,0.7105809223456282
2643,balanced_in,GradientBoostingClassifier,0.9803921568627451,0.9811652259470097
2643,balanced_in,DecisionTreeClassifier,0.9019607843137255,0.9122239017713883
2643,balanced_in,SVC,0.7254901960784313,0.7105809223456282
3832,base,GradientBoostingClassifier,0.9411764705882353,0.9438771822165214
3832,base,DecisionTreeClassifier,0.8627450980392157,0.8598817304699657
3832,base,SVC,0.7647058823529411,0.7561497326203208
3832,random_selected_on,GradientBoostingClassifier,0.9607843137254902,0.9594914889032534
3832,random_selected_in,GradientBoostingClassifier,0.9607843137254902,0.9611804317686671
3832,random_selected_drop,GradientBoostingClassifier,0.9607843137254902,0.9611804317686671
3832,random_selected_stretch,GradientBoostingClassifier,0.9803921568627451,0.9808081381057727
3832,random_selected_on,DecisionTreeClassifier,0.8627450980392157,0.8627450980392157
3832,random_selected_in,DecisionTreeClassifier,0.8431372549019608,0.8418300653594772
3832,random_selected_drop,DecisionTreeClassifier,0.8431372549019608,0.8393732492997199
3832,random_selected_stretch,DecisionTreeClassifier,0.8823529411764706,0.879789662817628
3832,random_selected_on,SVC,0.7450980392156863,0.7148989061109268
3832,random_selected_in,SVC,0.7647058823529411,0.7566596579526831
3832,random_selected_drop,SVC,0.7843137254901961,0.7804099015171679
3832,random_selected_stretch,SVC,0.7843137254901961,0.7804099015171679
3832,proportional_selected_on,GradientBoostingClassifier,0.9411764705882353,0.9438771822165214
3832,proportional_selected_in,GradientBoostingClassifier,0.9411764705882353,0.9438771822165214
3832,proportional_selected_drop,GradientBoostingClassifier,0.9803921568627451,0.9805426006719824
3832,proportional_selected_stretch,GradientBoostingClassifier,0.9411764705882353,0.9447405812057852
3832,proportional_selected_on,DecisionTreeClassifier,0.9019607843137255,0.8922662141779789
3832,proportional_selected_in,DecisionTreeClassifier,0.8823529411764706,0.8798630563336446
