0.2,0.1,0.001,0.5250941157853003
0.2,0.1,0.001,0.49809657859259654
0.2,0.1,0.001,0.5642025211589792
0.2,0.1,0.005,0.5112280106340856
0.2,0.1,0.005,0.5097437776282914
0.2,0.1,0.005,0.5216385198886581
0.2,0.1,0.01,0.49741314973515066
0.2,0.1,0.01,0.5425279028165603
0.2,0.1,0.01,0.5330263231350769
0.2,0.2,0.001,0.5124718465276378
0.2,0.2,0.001,0.5700009853598423
0.2,0.2,0.001,0.5009564700651017
0.2,0.2,0.005,0.49916980222393514
0.2,0.2,0.005,0.45475235548764953
0.2,0.2,0.005,0.5000082470727215
0.2,0.2,0.01,0.5449849807415413
0.2,0.2,0.01,0.5241422882448523
0.2,0.2,0.01,0.5145724810400867
0.2,0.3,0.001,0.5120135313702888
0.2,0.3,0.001,0.5391327374840688
0.2,0.3,0.001,0.5365092078985173
0.2,0.3,0.005,0.5250938835980834
0.2,0.3,0.005,0.5552588193683825
0.2,0.3,0.005,0.5823494387679179
0.2,0.3,0.01,0.5199104723750652
0.2,0.3,0.01,0.5492160650675143
0.2,0.3,0.01,0.5370122859208828
0.3,0.1,0.001,0.4969635377828574
0.3,0.1,0.001,0.5572804655284482
0.3,0.1,0.001,0.5469891398355426
0.3,0.1,0.005,0.5179642074508712
0.3,0.1,0.005,0.5250795664825075
0.3,0.1,0.005,0.505504821888232
0.3,0.1,0.01,0.5074927771758756
0.3,0.1,0.01,0.5427976741407927
0.3,0.1,0.01,0.5174505661633316
0.3,0.2,0.001,0.5107503718163228
0.3,0.2,0.001,0.47245701964652315
0.3,0.2,0.001,0.5411213591001085
0.3,0.2,0.005,0.543175679919603
0.3,0.2,0.005,0.5269801706130068
0.3,0.2,0.005,0.5076560971959754
0.3,0.2,0.01,0.5245862115367363
0.3,0.2,0.01,0.5597218991153149
0.3,0.2,0.01,0.5388200333052979
0.3,0.3,0.001,0.5757297579782787
0.3,0.3,0.001,0.5255687236908738
0.3,0.3,0.001,0.5501352560608087
0.3,0.3,0.005,0.5096082400083092
0.3,0.3,0.005,0.5402644270034624
0.3,0.3,0.005,0.49219583794374316
0.3,0.3,0.01,0.49417400713647464
0.3,0.3,0.01,0.5279585111234943
0.3,0.3,0.01,0.5311423073274938
0.4,0.1,0.001,0.5229027827174588
0.4,0.1,0.001,0.5099656357276995
0.4,0.1,0.001,0.49958686540099556
0.4,0.1,0.005,0.47341805409591237
0.4,0.1,0.005,0.5431777937053354
0.4,0.1,0.005,0.5491828366794141
0.4,0.1,0.01,0.5052267838947405
0.4,0.1,0.01,0.5019620726524405
0.4,0.1,0.01,0.4713505350061565
0.4,0.2,0.001,0.5186509638160582
0.4,0.2,0.001,0.5335916930187714
0.4,0.2,0.001,0.5109632720678892
0.4,0.2,0.005,0.506591787215119
0.4,0.2,0.005,0.502389692558911
0.4,0.2,0.005,0.5301770968486479
0.4,0.2,0.01,0.5784962039837694
0.4,0.2,0.01,0.5376025739628909
0.4,0.2,0.01,0.5554199403655926
0.4,0.3,0.001,0.5535480423658888
0.4,0.3,0.001,0.531229936407057
0.4,0.3,0.001,0.49942870108506277
0.4,0.3,0.005,0.5483603729984056
0.4,0.3,0.005,0.538856105507608
0.4,0.3,0.005,0.5868538630978438
0.4,0.3,0.01,0.5375160817014978
0.4,0.3,0.01,0.5005548667554454
0.4,0.3,0.01,0.5357509695232592
