14159,0.2,0.1,0.001,random,on,0.9387777777777777
14159,0.2,0.1,0.001,random,in,0.8643956043956044
14159,0.2,0.1,0.001,random,interpolate,0.9802220166512489
14159,0.2,0.1,0.001,fewest,on,0.7560703645907222
14159,0.2,0.1,0.001,fewest,in,0.7560703645907222
14159,0.2,0.1,0.001,fewest,interpolate,0.7560703645907222
14159,0.2,0.1,0.001,representative,on,0.8663101604278074
14159,0.2,0.1,0.001,representative,in,0.8663101604278074
14159,0.2,0.1,0.001,representative,interpolate,0.8663101604278074
14159,0.2,0.1,0.005,random,on,0.9597694915254238
14159,0.2,0.1,0.005,random,in,0.97964317573595
14159,0.2,0.1,0.005,random,interpolate,0.8782795698924731
14159,0.2,0.1,0.005,fewest,on,0.7560703645907222
14159,0.2,0.1,0.005,fewest,in,0.7560703645907222
14159,0.2,0.1,0.005,fewest,interpolate,0.7560703645907222
14159,0.2,0.1,0.005,representative,on,0.8663101604278074
14159,0.2,0.1,0.005,representative,in,0.8663101604278074
14159,0.2,0.1,0.005,representative,interpolate,0.8663101604278074
14159,0.2,0.1,0.01,random,on,0.9354754098360655
14159,0.2,0.1,0.01,random,in,0.935438679245283
14159,0.2,0.1,0.01,random,interpolate,0.8979344587884807
14159,0.2,0.1,0.01,fewest,on,0.7560703645907222
14159,0.2,0.1,0.01,fewest,in,0.7560703645907222
14159,0.2,0.1,0.01,fewest,interpolate,0.7560703645907222
14159,0.2,0.1,0.01,representative,on,0.8663101604278074
14159,0.2,0.1,0.01,representative,in,0.8663101604278074
14159,0.2,0.1,0.01,representative,interpolate,0.8663101604278074
14159,0.2,0.2,0.001,random,on,0.870030921459493
14159,0.2,0.2,0.001,random,in,0.8961703853955375
14159,0.2,0.2,0.001,random,interpolate,0.939209726443769
14159,0.2,0.2,0.001,fewest,on,0.7560703645907222
14159,0.2,0.2,0.001,fewest,in,0.7560703645907222
14159,0.2,0.2,0.001,fewest,interpolate,0.7560703645907222
14159,0.2,0.2,0.001,representative,on,0.8663101604278074
14159,0.2,0.2,0.001,representative,in,0.8663101604278074
14159,0.2,0.2,0.001,representative,interpolate,0.8663101604278074
14159,0.2,0.2,0.005,random,on,0.9405782526712759
14159,0.2,0.2,0.005,random,in,0.8995525423728814
14159,0.2,0.2,0.005,random,interpolate,0.9565882352941176
14159,0.2,0.2,0.005,fewest,on,0.7560703645907222
14159,0.2,0.2,0.005,fewest,in,0.7560703645907222
14159,0.2,0.2,0.005,fewest,interpolate,0.7560703645907222
14159,0.2,0.2,0.005,representative,on,0.8663101604278074
14159,0.2,0.2,0.005,representative,in,0.8663101604278074
14159,0.2,0.2,0.005,representative,interpolate,0.8663101604278074
14159,0.2,0.2,0.01,random,on,1.0
14159,0.2,0.2,0.01,random,in,0.9572009714632665
14159,0.2,0.2,0.01,random,interpolate,0.9016363636363637
14159,0.2,0.2,0.01,fewest,on,0.7560703645907222
14159,0.2,0.2,0.01,fewest,in,0.7560703645907222
14159,0.2,0.2,0.01,fewest,interpolate,0.7560703645907222
14159,0.2,0.2,0.01,representative,on,0.8663101604278074
14159,0.2,0.2,0.01,representative,in,0.8663101604278074
14159,0.2,0.2,0.01,representative,interpolate,0.8663101604278074
14159,0.2,0.3,0.001,random,on,0.9581896551724138
14159,0.2,0.3,0.001,random,in,0.9559090909090909
14159,0.2,0.3,0.001,random,interpolate,0.938821052631579
14159,0.2,0.3,0.001,fewest,on,0.7560703645907222
14159,0.2,0.3,0.001,fewest,in,0.7560703645907222
14159,0.2,0.3,0.001,fewest,interpolate,0.7560703645907222
14159,0.2,0.3,0.001,representative,on,0.8663101604278074
14159,0.2,0.3,0.001,representative,in,0.8663101604278074
14159,0.2,0.3,0.001,representative,interpolate,0.8663101604278074
14159,0.2,0.3,0.005,random,on,0.9169364081062195
14159,0.2,0.3,0.005,random,in,1.0
14159,0.2,0.3,0.005,random,interpolate,0.9385383244206774
14159,0.2,0.3,0.005,fewest,on,0.7560703645907222
14159,0.2,0.3,0.005,fewest,in,0.7560703645907222
14159,0.2,0.3,0.005,fewest,interpolate,0.7560703645907222
14159,0.2,0.3,0.005,representative,on,0.8663101604278074
14159,0.2,0.3,0.005,representative,in,0.8663101604278074
14159,0.2,0.3,0.005,representative,interpolate,0.8663101604278074
14159,0.2,0.3,0.01,random,on,0.8552564102564102
14159,0.2,0.3,0.01,random,in,0.892942983645071
14159,0.2,0.3,0.01,random,interpolate,0.8373581560283688
14159,0.2,0.3,0.01,fewest,on,0.7560703645907222
14159,0.2,0.3,0.01,fewest,in,0.7560703645907222
14159,0.2,0.3,0.01,fewest,interpolate,0.7560703645907222
14159,0.2,0.3,0.01,representative,on,0.8663101604278074
14159,0.2,0.3,0.01,representative,in,0.8663101604278074
14159,0.2,0.3,0.01,representative,interpolate,0.8663101604278074
14159,0.3,0.1,0.001,random,on,0.9397324692588899
14159,0.3,0.1,0.001,random,in,0.9177535014005602
14159,0.3,0.1,0.001,random,interpolate,0.9210977443609023
14159,0.3,0.1,0.001,fewest,on,0.7560703645907222
14159,0.3,0.1,0.001,fewest,in,0.7560703645907222
14159,0.3,0.1,0.001,fewest,interpolate,0.7560703645907222
14159,0.3,0.1,0.001,representative,on,0.8663101604278074
14159,0.3,0.1,0.001,representative,in,0.8663101604278074
14159,0.3,0.1,0.001,representative,interpolate,0.8663101604278074
14159,0.3,0.1,0.005,random,on,0.9391374663072776
14159,0.3,0.1,0.005,random,in,0.9142179239200516
14159,0.3,0.1,0.005,random,interpolate,0.9179818594104308
14159,0.3,0.1,0.005,fewest,on,0.7560703645907222
14159,0.3,0.1,0.005,fewest,in,0.7560703645907222
14159,0.3,0.1,0.005,fewest,interpolate,0.7560703645907222
14159,0.3,0.1,0.005,representative,on,0.8663101604278074
14159,0.3,0.1,0.005,representative,in,0.8663101604278074
14159,0.3,0.1,0.005,representative,interpolate,0.8663101604278074
14159,0.3,0.1,0.01,random,on,0.9143111111111111
14159,0.3,0.1,0.01,random,in,0.914962962962963
14159,0.3,0.1,0.01,random,interpolate,0.9196930946291562
14159,0.3,0.1,0.01,fewest,on,0.7560703645907222
14159,0.3,0.1,0.01,fewest,in,0.7560703645907222
14159,0.3,0.1,0.01,fewest,interpolate,0.7560703645907222
14159,0.3,0.1,0.01,representative,on,0.8663101604278074
14159,0.3,0.1,0.01,representative,in,0.8663101604278074
14159,0.3,0.1,0.01,representative,interpolate,0.8663101604278074
14159,0.3,0.2,0.001,random,on,0.9578095238095237
14159,0.3,0.2,0.001,random,in,0.9801882352941178
14159,0.3,0.2,0.001,random,interpolate,0.9396869565217391
14159,0.3,0.2,0.001,fewest,on,0.7560703645907222
14159,0.3,0.2,0.001,fewest,in,0.7560703645907222
14159,0.3,0.2,0.001,fewest,interpolate,0.7560703645907222
14159,0.3,0.2,0.001,representative,on,0.8663101604278074
14159,0.3,0.2,0.001,representative,in,0.8663101604278074
14159,0.3,0.2,0.001,representative,interpolate,0.8663101604278074
14159,0.3,0.2,0.005,random,on,0.9362278949315574
14159,0.3,0.2,0.005,random,in,0.9796078431372548
14159,0.3,0.2,0.005,random,interpolate,0.94
14159,0.3,0.2,0.005,fewest,on,0.7560703645907222
14159,0.3,0.2,0.005,fewest,in,0.7560703645907222
14159,0.3,0.2,0.005,fewest,interpolate,0.7560703645907222
14159,0.3,0.2,0.005,representative,on,0.8663101604278074
14159,0.3,0.2,0.005,representative,in,0.8663101604278074
14159,0.3,0.2,0.005,representative,interpolate,0.8663101604278074
14159,0.3,0.2,0.01,random,on,0.9385777777777778
14159,0.3,0.2,0.01,random,in,0.9611399861399861
14159,0.3,0.2,0.01,random,interpolate,0.9790427350427351
14159,0.3,0.2,0.01,fewest,on,0.7560703645907222
14159,0.3,0.2,0.01,fewest,in,0.7560703645907222
14159,0.3,0.2,0.01,fewest,interpolate,0.7560703645907222
14159,0.3,0.2,0.01,representative,on,0.8663101604278074
14159,0.3,0.2,0.01,representative,in,0.8663101604278074
14159,0.3,0.2,0.01,representative,interpolate,0.8663101604278074
14159,0.3,0.3,0.001,random,on,0.9391703703703703
14159,0.3,0.3,0.001,random,in,0.870771321070234
14159,0.3,0.3,0.001,random,interpolate,0.9176043956043956
14159,0.3,0.3,0.001,fewest,on,0.7560703645907222
14159,0.3,0.3,0.001,fewest,in,0.7560703645907222
14159,0.3,0.3,0.001,fewest,interpolate,0.7560703645907222
14159,0.3,0.3,0.001,representative,on,0.8663101604278074
14159,0.3,0.3,0.001,representative,in,0.8663101604278074
14159,0.3,0.3,0.001,representative,interpolate,0.8663101604278074
14159,0.3,0.3,0.005,random,on,0.9582702702702703
14159,0.3,0.3,0.005,random,in,0.9401167108753316
14159,0.3,0.3,0.005,random,interpolate,0.9618045112781956
14159,0.3,0.3,0.005,fewest,on,0.7560703645907222
14159,0.3,0.3,0.005,fewest,in,0.7560703645907222
14159,0.3,0.3,0.005,fewest,interpolate,0.7560703645907222
14159,0.3,0.3,0.005,representative,on,0.8663101604278074
14159,0.3,0.3,0.005,representative,in,0.8663101604278074
14159,0.3,0.3,0.005,representative,interpolate,0.8663101604278074
14159,0.3,0.3,0.01,random,on,0.8821548821548822
14159,0.3,0.3,0.01,random,in,0.8956617996604415
14159,0.3,0.3,0.01,random,interpolate,0.8663352685050799
14159,0.3,0.3,0.01,fewest,on,0.7560703645907222
14159,0.3,0.3,0.01,fewest,in,0.7560703645907222
14159,0.3,0.3,0.01,fewest,interpolate,0.7560703645907222
14159,0.3,0.3,0.01,representative,on,0.8663101604278074
14159,0.3,0.3,0.01,representative,in,0.8663101604278074
14159,0.3,0.3,0.01,representative,interpolate,0.8663101604278074
14159,0.4,0.1,0.001,random,on,0.97964317573595
14159,0.4,0.1,0.001,random,in,0.8709166666666667
