14159,0.2,0.1,0.001,random,interpolate,0.9186666666666667
14159,0.2,0.1,0.001,random,on,0.9186666666666667
14159,0.2,0.1,0.001,random,in,0.9186666666666667
14159,0.2,0.1,0.001,fewest,interpolate,0.8
14159,0.2,0.1,0.001,fewest,on,0.7584615384615384
14159,0.2,0.1,0.001,fewest,in,0.7584615384615384
14159,0.2,0.1,0.001,representative,interpolate,0.7636363636363638
14159,0.2,0.1,0.001,representative,on,0.39099099099099105
14159,0.2,0.1,0.001,representative,in,0.5193277310924369
14159,0.2,0.1,0.005,random,interpolate,0.9006896551724138
14159,0.2,0.1,0.005,random,on,0.9006896551724138
14159,0.2,0.1,0.005,random,in,0.9006896551724138
14159,0.2,0.1,0.005,fewest,interpolate,0.8
14159,0.2,0.1,0.005,fewest,on,0.7584615384615384
14159,0.2,0.1,0.005,fewest,in,0.7584615384615384
14159,0.2,0.1,0.005,representative,interpolate,0.7636363636363638
14159,0.2,0.1,0.005,representative,on,0.5751633986928104
14159,0.2,0.1,0.005,representative,in,0.5193277310924369
14159,0.2,0.1,0.01,random,interpolate,1.0
14159,0.2,0.1,0.01,random,on,1.0
14159,0.2,0.1,0.01,random,in,1.0
14159,0.2,0.1,0.01,fewest,interpolate,0.8
14159,0.2,0.1,0.01,fewest,on,0.7584615384615384
14159,0.2,0.1,0.01,fewest,in,0.8
14159,0.2,0.1,0.01,representative,interpolate,0.7636363636363638
14159,0.2,0.1,0.01,representative,on,0.7636363636363638
14159,0.2,0.1,0.01,representative,in,0.7204301075268819
14159,0.2,0.2,0.001,random,interpolate,0.9010196078431372
14159,0.2,0.2,0.001,random,on,0.9010196078431372
14159,0.2,0.2,0.001,random,in,0.9010196078431372
14159,0.2,0.2,0.001,fewest,interpolate,0.7584615384615384
14159,0.2,0.2,0.001,fewest,on,0.7584615384615384
14159,0.2,0.2,0.001,fewest,in,0.7584615384615384
14159,0.2,0.2,0.001,representative,interpolate,0.7636363636363638
14159,0.2,0.2,0.001,representative,on,0.39099099099099105
14159,0.2,0.2,0.001,representative,in,0.39099099099099105
14159,0.2,0.2,0.005,random,interpolate,1.0
14159,0.2,0.2,0.005,random,on,1.0
14159,0.2,0.2,0.005,random,in,1.0
14159,0.2,0.2,0.005,fewest,interpolate,0.8
14159,0.2,0.2,0.005,fewest,on,0.7584615384615384
14159,0.2,0.2,0.005,fewest,in,0.7584615384615384
14159,0.2,0.2,0.005,representative,interpolate,0.7636363636363638
14159,0.2,0.2,0.005,representative,on,0.7204301075268819
14159,0.2,0.2,0.005,representative,in,0.7204301075268819
14159,0.2,0.2,0.01,random,interpolate,0.9202564102564103
14159,0.2,0.2,0.01,random,on,0.9202564102564103
14159,0.2,0.2,0.01,random,in,0.9202564102564103
14159,0.2,0.2,0.01,fewest,interpolate,0.8
14159,0.2,0.2,0.01,fewest,on,0.7584615384615384
14159,0.2,0.2,0.01,fewest,in,0.7967793880837359
14159,0.2,0.2,0.01,representative,interpolate,0.7636363636363638
14159,0.2,0.2,0.01,representative,on,0.7636363636363638
14159,0.2,0.2,0.01,representative,in,0.7204301075268819
14159,0.2,0.3,0.001,random,interpolate,1.0
14159,0.2,0.3,0.001,random,on,1.0
14159,0.2,0.3,0.001,random,in,0.96
14159,0.2,0.3,0.001,fewest,interpolate,0.8
14159,0.2,0.3,0.001,fewest,on,0.8
