seed,strategy,model,accuracy,f1_score
7932,fewest_selected_on,GradientBoostingClassifier,0.8,0.7466666666666667
7932,fewest_selected_in,GradientBoostingClassifier,0.84,0.7669565217391304
7932,fewest_selected_on,DecisionTreeClassifier,0.8,0.7880398671096346
7932,fewest_selected_in,DecisionTreeClassifier,0.8,0.7880398671096346
7932,fewest_selected_on,SVC,0.84,0.7669565217391304
7932,fewest_selected_in,SVC,0.84,0.7669565217391304
7932,representative_selected_on,GradientBoostingClassifier,0.8,0.7466666666666667
7932,representative_selected_in,GradientBoostingClassifier,0.76,0.7254545454545455
7932,representative_selected_on,DecisionTreeClassifier,0.76,0.7254545454545455
7932,representative_selected_in,DecisionTreeClassifier,0.84,0.7669565217391304
7932,representative_selected_on,SVC,0.84,0.7669565217391304
7932,representative_selected_in,SVC,0.84,0.7669565217391304
7932,balanced_on_on,GradientBoostingClassifier,0.8,0.7466666666666667
7932,balanced_on_in,GradientBoostingClassifier,0.8,0.7466666666666667
7932,balanced_on_on,DecisionTreeClassifier,0.72,0.7032558139534884
7932,balanced_on_in,DecisionTreeClassifier,0.84,0.7669565217391304
7932,balanced_on_on,SVC,0.88,0.8480000000000001
7932,balanced_on_in,SVC,0.84,0.7669565217391304
7932,balanced_in_on,GradientBoostingClassifier,0.8,0.7466666666666667
7932,balanced_in_in,GradientBoostingClassifier,0.8,0.7466666666666667
7932,balanced_in_on,DecisionTreeClassifier,0.72,0.7032558139534884
7932,balanced_in_in,DecisionTreeClassifier,0.84,0.7669565217391304
7932,balanced_in_on,SVC,0.88,0.8480000000000001
7932,balanced_in_in,SVC,0.84,0.7669565217391304
3846,base,GradientBoostingClassifier,0.92,0.9084848484848485
3846,base,DecisionTreeClassifier,0.8,0.8086720867208672
3846,base,SVC,0.84,0.7669565217391304
3846,random_selected_on,GradientBoostingClassifier,0.92,0.9084848484848485
3846,random_selected_in,GradientBoostingClassifier,0.88,0.8728239202657807
3846,random_selected_on,DecisionTreeClassifier,0.88,0.8728239202657807
3846,random_selected_in,DecisionTreeClassifier,0.88,0.8480000000000001
3846,random_selected_on,SVC,0.84,0.7669565217391304
3846,random_selected_in,SVC,0.84,0.7669565217391304
3846,proportional_selected_on,GradientBoostingClassifier,0.88,0.8480000000000001
3846,proportional_selected_in,GradientBoostingClassifier,0.84,0.8169696969696968
3846,proportional_selected_on,DecisionTreeClassifier,0.8,0.8086720867208672
3846,proportional_selected_in,DecisionTreeClassifier,0.84,0.84
3846,proportional_selected_on,SVC,0.84,0.7669565217391304
3846,proportional_selected_in,SVC,0.84,0.7669565217391304
3846,fewest_selected_on,GradientBoostingClassifier,0.88,0.8480000000000001
3846,fewest_selected_in,GradientBoostingClassifier,0.88,0.8480000000000001
3846,fewest_selected_on,DecisionTreeClassifier,0.8,0.7880398671096346
3846,fewest_selected_in,DecisionTreeClassifier,0.8,0.8086720867208672
3846,fewest_selected_on,SVC,0.84,0.7669565217391304
3846,fewest_selected_in,SVC,0.84,0.7669565217391304
3846,representative_selected_on,GradientBoostingClassifier,0.88,0.8480000000000001
3846,representative_selected_in,GradientBoostingClassifier,0.88,0.8480000000000001
3846,representative_selected_on,DecisionTreeClassifier,0.84,0.8169696969696968
3846,representative_selected_in,DecisionTreeClassifier,0.72,0.7321409214092143
3846,representative_selected_on,SVC,0.84,0.7669565217391304
3846,representative_selected_in,SVC,0.84,0.7669565217391304
3846,balanced_on_on,GradientBoostingClassifier,0.88,0.8480000000000001
3846,balanced_on_in,GradientBoostingClassifier,0.88,0.8480000000000001
3846,balanced_on_on,DecisionTreeClassifier,0.76,0.76
3846,balanced_on_in,DecisionTreeClassifier,0.88,0.8480000000000001
3846,balanced_on_on,SVC,0.84,0.7669565217391304
3846,balanced_on_in,SVC,0.84,0.7669565217391304
3846,balanced_in_on,GradientBoostingClassifier,0.88,0.8480000000000001
3846,balanced_in_in,GradientBoostingClassifier,0.88,0.8480000000000001
3846,balanced_in_on,DecisionTreeClassifier,0.76,0.76
3846,balanced_in_in,DecisionTreeClassifier,0.88,0.8480000000000001
3846,balanced_in_on,SVC,0.84,0.7669565217391304
3846,balanced_in_in,SVC,0.84,0.7669565217391304
2643,base,GradientBoostingClassifier,0.92,0.9017391304347826
2643,base,DecisionTreeClassifier,0.92,0.9017391304347826
2643,base,SVC,0.88,0.8238297872340425
2643,random_selected_on,GradientBoostingClassifier,0.84,0.8034782608695652
2643,random_selected_in,GradientBoostingClassifier,0.84,0.8034782608695652
2643,random_selected_on,DecisionTreeClassifier,0.76,0.7959999999999999
2643,random_selected_in,DecisionTreeClassifier,0.8,0.8119601328903654
2643,random_selected_on,SVC,0.88,0.8238297872340425
2643,random_selected_in,SVC,0.88,0.8238297872340425
2643,proportional_selected_on,GradientBoostingClassifier,0.92,0.9017391304347826
2643,proportional_selected_in,GradientBoostingClassifier,0.88,0.8693333333333332
2643,proportional_selected_on,DecisionTreeClassifier,0.84,0.84
2643,proportional_selected_in,DecisionTreeClassifier,0.8,0.8119601328903654
2643,proportional_selected_on,SVC,0.88,0.8238297872340425
2643,proportional_selected_in,SVC,0.88,0.8238297872340425
2643,fewest_selected_on,GradientBoostingClassifier,0.8,0.8119601328903654
2643,fewest_selected_in,GradientBoostingClassifier,0.88,0.8693333333333332
2643,fewest_selected_on,DecisionTreeClassifier,0.92,0.9017391304347826
2643,fewest_selected_in,DecisionTreeClassifier,0.88,0.8871760797342193
2643,fewest_selected_on,SVC,0.88,0.8238297872340425
2643,fewest_selected_in,SVC,0.88,0.8238297872340425
2643,representative_selected_on,GradientBoostingClassifier,0.8,0.7822222222222223
2643,representative_selected_in,GradientBoostingClassifier,0.8,0.8119601328903654
2643,representative_selected_on,DecisionTreeClassifier,0.76,0.7842857142857143
2643,representative_selected_in,DecisionTreeClassifier,0.68,0.7123809523809524
2643,representative_selected_on,SVC,0.88,0.8238297872340425
2643,representative_selected_in,SVC,0.88,0.8238297872340425
2643,balanced_on_on,GradientBoostingClassifier,0.92,0.9017391304347826
2643,balanced_on_in,GradientBoostingClassifier,0.92,0.9017391304347826
2643,balanced_on_on,DecisionTreeClassifier,0.84,0.84
2643,balanced_on_in,DecisionTreeClassifier,0.8,0.8119601328903654
2643,balanced_on_on,SVC,0.76,0.76
2643,balanced_on_in,SVC,0.88,0.8238297872340425
2643,balanced_in_on,GradientBoostingClassifier,0.92,0.9017391304347826
2643,balanced_in_in,GradientBoostingClassifier,0.92,0.9017391304347826
2643,balanced_in_on,DecisionTreeClassifier,0.84,0.84
2643,balanced_in_in,DecisionTreeClassifier,0.8,0.8119601328903654
2643,balanced_in_on,SVC,0.76,0.76
2643,balanced_in_in,SVC,0.88,0.8238297872340425
3832,base,GradientBoostingClassifier,0.875,0.8675958188153309
3832,base,DecisionTreeClassifier,0.8333333333333334,0.8095238095238094
3832,base,SVC,0.8333333333333334,0.7575757575757575
3832,random_selected_on,GradientBoostingClassifier,0.875,0.8418604651162792
3832,random_selected_in,GradientBoostingClassifier,0.875,0.8418604651162792
3832,random_selected_on,DecisionTreeClassifier,0.75,0.7684210526315791
3832,random_selected_in,DecisionTreeClassifier,0.8333333333333334,0.8333333333333334
3832,random_selected_on,SVC,0.8333333333333334,0.7575757575757575
3832,random_selected_in,SVC,0.8333333333333334,0.7575757575757575
3832,proportional_selected_on,GradientBoostingClassifier,0.8333333333333334,0.8095238095238094
3832,proportional_selected_in,GradientBoostingClassifier,0.7916666666666666,0.7364341085271319
3832,proportional_selected_on,DecisionTreeClassifier,0.9166666666666666,0.9047619047619048
3832,proportional_selected_in,DecisionTreeClassifier,0.8333333333333334,0.8095238095238094
3832,proportional_selected_on,SVC,0.8333333333333334,0.7575757575757575
3832,proportional_selected_in,SVC,0.8333333333333334,0.7575757575757575
3832,fewest_selected_on,GradientBoostingClassifier,0.8333333333333334,0.8095238095238094
3832,fewest_selected_in,GradientBoostingClassifier,0.8333333333333334,0.8095238095238094
3832,fewest_selected_on,DecisionTreeClassifier,0.8333333333333334,0.8333333333333334
3832,fewest_selected_in,DecisionTreeClassifier,0.7916666666666666,0.7793263646922183
3832,fewest_selected_on,SVC,0.8333333333333334,0.7575757575757575
3832,fewest_selected_in,SVC,0.8333333333333334,0.7575757575757575
3832,representative_selected_on,GradientBoostingClassifier,0.8333333333333334,0.8095238095238094
3832,representative_selected_in,GradientBoostingClassifier,0.8333333333333334,0.8095238095238094
3832,representative_selected_on,DecisionTreeClassifier,0.7083333333333334,0.7207977207977208
3832,representative_selected_in,DecisionTreeClassifier,0.875,0.8675958188153309
3832,representative_selected_on,SVC,0.8333333333333334,0.7575757575757575
3832,representative_selected_in,SVC,0.8333333333333334,0.7575757575757575
3832,balanced_on_on,GradientBoostingClassifier,0.875,0.8418604651162792
3832,balanced_on_in,GradientBoostingClassifier,0.9166666666666666,0.9047619047619048
3832,balanced_on_on,DecisionTreeClassifier,0.7916666666666666,0.7793263646922183
3832,balanced_on_in,DecisionTreeClassifier,0.8333333333333334,0.8095238095238094
3832,balanced_on_on,SVC,0.8333333333333334,0.7575757575757575
3832,balanced_on_in,SVC,0.8333333333333334,0.7575757575757575
3832,balanced_in_on,GradientBoostingClassifier,0.875,0.8418604651162792
3832,balanced_in_in,GradientBoostingClassifier,0.9166666666666666,0.9047619047619048
3832,balanced_in_on,DecisionTreeClassifier,0.7916666666666666,0.7793263646922183
3832,balanced_in_in,DecisionTreeClassifier,0.8333333333333334,0.8095238095238094
3832,balanced_in_on,SVC,0.8333333333333334,0.7575757575757575
3832,balanced_in_in,SVC,0.8333333333333334,0.7575757575757575
7950,base,GradientBoostingClassifier,0.8,0.7880398671096346
7950,base,DecisionTreeClassifier,0.76,0.7254545454545455
7950,base,SVC,0.84,0.7669565217391304
7950,random_selected_on,GradientBoostingClassifier,0.76,0.7254545454545455
7950,random_selected_in,GradientBoostingClassifier,0.76,0.7254545454545455
7950,random_selected_on,DecisionTreeClassifier,0.76,0.76
7950,random_selected_in,DecisionTreeClassifier,0.76,0.7780000000000001
7950,random_selected_on,SVC,0.84,0.7669565217391304
7950,random_selected_in,SVC,0.84,0.7669565217391304
7950,proportional_selected_on,GradientBoostingClassifier,0.76,0.76
7950,proportional_selected_in,GradientBoostingClassifier,0.72,0.7032558139534884
7950,proportional_selected_on,DecisionTreeClassifier,0.76,0.7780000000000001
7950,proportional_selected_in,DecisionTreeClassifier,0.68,0.7040000000000001
7950,proportional_selected_on,SVC,0.84,0.7669565217391304
7950,proportional_selected_in,SVC,0.84,0.7669565217391304
7950,fewest_selected_on,GradientBoostingClassifier,0.76,0.7254545454545455
7950,fewest_selected_in,GradientBoostingClassifier,0.72,0.7032558139534884
7950,fewest_selected_on,DecisionTreeClassifier,0.72,0.7321409214092143
7950,fewest_selected_in,DecisionTreeClassifier,0.76,0.76
7950,fewest_selected_on,SVC,0.84,0.7669565217391304
7950,fewest_selected_in,SVC,0.84,0.7669565217391304
7950,representative_selected_on,GradientBoostingClassifier,0.8,0.7880398671096346
7950,representative_selected_in,GradientBoostingClassifier,0.72,0.7321409214092143
7950,representative_selected_on,DecisionTreeClassifier,0.76,0.7780000000000001
7950,representative_selected_in,DecisionTreeClassifier,0.72,0.7321409214092143
7950,representative_selected_on,SVC,0.84,0.7669565217391304
7950,representative_selected_in,SVC,0.84,0.7669565217391304
7950,balanced_on_on,GradientBoostingClassifier,0.84,0.7669565217391304
7950,balanced_on_in,GradientBoostingClassifier,0.84,0.8169696969696968
7950,balanced_on_on,DecisionTreeClassifier,0.68,0.68
7950,balanced_on_in,DecisionTreeClassifier,0.76,0.7780000000000001
7950,balanced_on_on,SVC,0.84,0.8169696969696968
7950,balanced_on_in,SVC,0.84,0.7669565217391304
7950,balanced_in_on,GradientBoostingClassifier,0.84,0.7669565217391304
7950,balanced_in_in,GradientBoostingClassifier,0.84,0.8169696969696968
7950,balanced_in_on,DecisionTreeClassifier,0.68,0.68
7950,balanced_in_in,DecisionTreeClassifier,0.76,0.7780000000000001
7950,balanced_in_on,SVC,0.84,0.8169696969696968
7950,balanced_in_in,SVC,0.84,0.7669565217391304
2884,base,GradientBoostingClassifier,0.96,0.9635555555555556
2884,base,DecisionTreeClassifier,0.92,0.9315151515151514
2884,base,SVC,0.92,0.8816666666666667
2884,random_selected_on,GradientBoostingClassifier,0.96,0.953758865248227
2884,random_selected_in,GradientBoostingClassifier,0.92,0.8816666666666667
2884,random_selected_on,DecisionTreeClassifier,0.84,0.84
2884,random_selected_in,DecisionTreeClassifier,0.8,0.8177777777777778
2884,random_selected_on,SVC,0.92,0.8816666666666667
2884,random_selected_in,SVC,0.92,0.8816666666666667
2884,proportional_selected_on,GradientBoostingClassifier,0.92,0.8816666666666667
2884,proportional_selected_in,GradientBoostingClassifier,0.88,0.8612765957446809
2884,proportional_selected_on,DecisionTreeClassifier,0.76,0.7945454545454546
2884,proportional_selected_in,DecisionTreeClassifier,0.84,0.84
2884,proportional_selected_on,SVC,0.92,0.8816666666666667
2884,proportional_selected_in,SVC,0.92,0.8816666666666667
2884,fewest_selected_on,GradientBoostingClassifier,0.88,0.8612765957446809
2884,fewest_selected_in,GradientBoostingClassifier,0.96,0.953758865248227
2884,fewest_selected_on,DecisionTreeClassifier,0.84,0.8723809523809523
2884,fewest_selected_in,DecisionTreeClassifier,0.88,0.8906666666666666
2884,fewest_selected_on,SVC,0.92,0.8816666666666667
2884,fewest_selected_in,SVC,0.92,0.8816666666666667
2884,representative_selected_on,GradientBoostingClassifier,0.96,0.9635555555555556
2884,representative_selected_in,GradientBoostingClassifier,0.92,0.92
2884,representative_selected_on,DecisionTreeClassifier,0.88,0.8906666666666666
2884,representative_selected_in,DecisionTreeClassifier,0.92,0.9315151515151514
2884,representative_selected_on,SVC,0.92,0.8816666666666667
2884,representative_selected_in,SVC,0.92,0.8816666666666667
2884,balanced_on_on,GradientBoostingClassifier,0.96,0.9635555555555556
2884,balanced_on_in,GradientBoostingClassifier,1.0,1.0
2884,balanced_on_on,DecisionTreeClassifier,0.84,0.8723809523809523
2884,balanced_on_in,DecisionTreeClassifier,0.88,0.9015282392026578
2884,balanced_on_on,SVC,0.96,0.953758865248227
2884,balanced_on_in,SVC,0.92,0.8816666666666667
2884,balanced_in_on,GradientBoostingClassifier,0.96,0.9635555555555556
2884,balanced_in_in,GradientBoostingClassifier,1.0,1.0
2884,balanced_in_on,DecisionTreeClassifier,0.84,0.8723809523809523
2884,balanced_in_in,DecisionTreeClassifier,0.88,0.9015282392026578
2884,balanced_in_on,SVC,0.96,0.953758865248227
2884,balanced_in_in,SVC,0.92,0.8816666666666667
1971,base,GradientBoostingClassifier,0.84,0.8034782608695652
1971,base,DecisionTreeClassifier,0.76,0.76
1971,base,SVC,0.88,0.8238297872340425
1971,random_selected_on,GradientBoostingClassifier,0.88,0.8238297872340425
1971,random_selected_in,GradientBoostingClassifier,0.88,0.8238297872340425
1971,random_selected_on,DecisionTreeClassifier,0.72,0.7367441860465117
1971,random_selected_in,DecisionTreeClassifier,0.92,0.9017391304347826
1971,random_selected_on,SVC,0.88,0.8238297872340425
1971,random_selected_in,SVC,0.88,0.8238297872340425
1971,proportional_selected_on,GradientBoostingClassifier,0.88,0.8238297872340425
1971,proportional_selected_in,GradientBoostingClassifier,0.88,0.8238297872340425
1971,proportional_selected_on,DecisionTreeClassifier,0.84,0.84
1971,proportional_selected_in,DecisionTreeClassifier,0.84,0.8034782608695652
1971,proportional_selected_on,SVC,0.88,0.8238297872340425
1971,proportional_selected_in,SVC,0.88,0.8238297872340425
1971,fewest_selected_on,GradientBoostingClassifier,0.84,0.8034782608695652
1971,fewest_selected_in,GradientBoostingClassifier,0.88,0.8238297872340425
1971,fewest_selected_on,DecisionTreeClassifier,0.92,0.9017391304347826
1971,fewest_selected_in,DecisionTreeClassifier,0.84,0.8034782608695652
1971,fewest_selected_on,SVC,0.88,0.8238297872340425
1971,fewest_selected_in,SVC,0.88,0.8238297872340425
1971,representative_selected_on,GradientBoostingClassifier,0.88,0.8238297872340425
1971,representative_selected_in,GradientBoostingClassifier,0.88,0.8238297872340425
1971,representative_selected_on,DecisionTreeClassifier,0.88,0.8238297872340425
1971,representative_selected_in,DecisionTreeClassifier,0.84,0.8034782608695652
1971,representative_selected_on,SVC,0.88,0.8238297872340425
1971,representative_selected_in,SVC,0.88,0.8238297872340425
1971,balanced_on_on,GradientBoostingClassifier,0.92,0.9017391304347826
1971,balanced_on_in,GradientBoostingClassifier,0.88,0.8238297872340425
1971,balanced_on_on,DecisionTreeClassifier,0.8,0.8119601328903654
1971,balanced_on_in,DecisionTreeClassifier,0.88,0.8693333333333332
1971,balanced_on_on,SVC,0.88,0.8238297872340425
1971,balanced_on_in,SVC,0.88,0.8238297872340425
1971,balanced_in_on,GradientBoostingClassifier,0.92,0.9017391304347826
1971,balanced_in_in,GradientBoostingClassifier,0.88,0.8238297872340425
1971,balanced_in_on,DecisionTreeClassifier,0.8,0.8119601328903654
1971,balanced_in_in,DecisionTreeClassifier,0.88,0.8693333333333332
1971,balanced_in_on,SVC,0.88,0.8238297872340425
1971,balanced_in_in,SVC,0.88,0.8238297872340425
6939,base,GradientBoostingClassifier,0.88,0.8906666666666666
6939,base,DecisionTreeClassifier,0.84,0.8723809523809523
6939,base,SVC,0.92,0.8816666666666667
6939,random_selected_on,GradientBoostingClassifier,0.92,0.8816666666666667
6939,random_selected_in,GradientBoostingClassifier,0.92,0.8816666666666667
6939,random_selected_on,DecisionTreeClassifier,0.76,0.7945454545454546
6939,random_selected_in,DecisionTreeClassifier,0.72,0.770232558139535
6939,random_selected_on,SVC,0.92,0.8816666666666667
6939,random_selected_in,SVC,0.92,0.8816666666666667
6939,proportional_selected_on,GradientBoostingClassifier,0.92,0.8816666666666667
6939,proportional_selected_in,GradientBoostingClassifier,0.88,0.8612765957446809
6939,proportional_selected_on,DecisionTreeClassifier,0.88,0.8906666666666666
6939,proportional_selected_in,DecisionTreeClassifier,0.88,0.8906666666666666
