seed,strategy,model,accuracy,f1_score
9375,balanced_stretch,SVC,0.6666666666666666,0.6633685268979386
1058,base,GradientBoostingClassifier,0.9019607843137255,0.9001960784313726
1058,base,DecisionTreeClassifier,0.8235294117647058,0.8194444444444443
1058,base,SVC,0.6666666666666666,0.6223514193829904
1058,balanced_in,GradientBoostingClassifier,0.9215686274509803,0.9211123843476784
1058,balanced_in,DecisionTreeClassifier,0.9215686274509803,0.9252129134482076
1058,balanced_in,SVC,0.6470588235294118,0.63828197945845
1058,balanced_on,GradientBoostingClassifier,0.9019607843137255,0.9004709727028067
1058,balanced_on,DecisionTreeClassifier,0.803921568627451,0.803921568627451
1058,balanced_on,SVC,0.45098039215686275,0.31089324618736386
1058,balanced_drop,GradientBoostingClassifier,0.9019607843137255,0.9021968403548319
1058,balanced_drop,DecisionTreeClassifier,0.803921568627451,0.8109741920483609
1058,balanced_drop,SVC,0.7254901960784313,0.7243305984756052
1058,balanced_stretch,GradientBoostingClassifier,0.9411764705882353,0.9405184295940598
1058,balanced_stretch,DecisionTreeClassifier,0.8431372549019608,0.8435107376283847
1058,balanced_stretch,SVC,0.6470588235294118,0.6183391003460207
2097,base,GradientBoostingClassifier,0.9607843137254902,0.9625090777051563
2097,base,DecisionTreeClassifier,0.9215686274509803,0.9249902505102118
2097,base,SVC,0.7254901960784313,0.7163132862930023
2097,balanced_in,GradientBoostingClassifier,0.9607843137254902,0.9625090777051563
2097,balanced_in,DecisionTreeClassifier,0.9215686274509803,0.9249902505102118
2097,balanced_in,SVC,0.7058823529411765,0.6983144134846921
2097,balanced_on,GradientBoostingClassifier,0.9607843137254902,0.9625090777051563
2097,balanced_on,DecisionTreeClassifier,0.9019607843137255,0.9034986543637062
2097,balanced_on,SVC,0.6078431372549019,0.5036119711042312
2097,balanced_drop,GradientBoostingClassifier,1.0,1.0
2097,balanced_drop,DecisionTreeClassifier,0.9607843137254902,0.9607843137254902
2097,balanced_drop,SVC,0.6862745098039216,0.679647206770642
2097,balanced_stretch,GradientBoostingClassifier,1.0,1.0
2097,balanced_stretch,DecisionTreeClassifier,0.9215686274509803,0.927266633148986
2097,balanced_stretch,SVC,0.7254901960784313,0.720199190787426
4944,base,GradientBoostingClassifier,0.8823529411764706,0.880409479025396
4944,base,DecisionTreeClassifier,0.8235294117647058,0.8241295561744545
4944,base,SVC,0.6862745098039216,0.6650980392156863
4944,balanced_in,GradientBoostingClassifier,0.9215686274509803,0.9213956170703576
4944,balanced_in,DecisionTreeClassifier,0.8823529411764706,0.8841467829655398
4944,balanced_in,SVC,0.6862745098039216,0.6694661709425443
4944,balanced_on,GradientBoostingClassifier,0.9019607843137255,0.9015256177885936
4944,balanced_on,DecisionTreeClassifier,0.7254901960784313,0.7256929921289783
4944,balanced_on,SVC,0.37254901960784315,0.2022408963585434
4944,balanced_drop,GradientBoostingClassifier,0.9019607843137255,0.9022508815909103
4944,balanced_drop,DecisionTreeClassifier,0.8823529411764706,0.8833297421532715
4944,balanced_drop,SVC,0.7058823529411765,0.6995836172306761
4944,balanced_stretch,GradientBoostingClassifier,0.9019607843137255,0.9008446789568542
4944,balanced_stretch,DecisionTreeClassifier,0.7647058823529411,0.7630303030303031
4944,balanced_stretch,SVC,0.6666666666666666,0.6570172228435535
5923,base,GradientBoostingClassifier,0.9411764705882353,0.9383833305401933
5923,base,DecisionTreeClassifier,0.8627450980392157,0.866995337583573
5923,base,SVC,0.6666666666666666,0.6287673111202523
5923,balanced_in,GradientBoostingClassifier,0.9411764705882353,0.9383833305401933
5923,balanced_in,DecisionTreeClassifier,0.9215686274509803,0.923006802585049
5923,balanced_in,SVC,0.7254901960784313,0.7320966122297976
5923,balanced_on,GradientBoostingClassifier,0.9411764705882353,0.9430032552878514
5923,balanced_on,DecisionTreeClassifier,0.8431372549019608,0.8453159041394336
5923,balanced_on,SVC,0.5098039215686274,0.3787865222192377
5923,balanced_drop,GradientBoostingClassifier,0.9607843137254902,0.9607179107734046
5923,balanced_drop,DecisionTreeClassifier,0.9411764705882353,0.9404441515168159
5923,balanced_drop,SVC,0.6862745098039216,0.6882268058738649
5923,balanced_stretch,GradientBoostingClassifier,0.9803921568627451,0.979487811896247
5923,balanced_stretch,DecisionTreeClassifier,0.9019607843137255,0.903880433292198
5923,balanced_stretch,SVC,0.6470588235294118,0.6127765208647561
781,base,GradientBoostingClassifier,0.9215686274509803,0.9182024161015757
781,base,DecisionTreeClassifier,0.9019607843137255,0.893534165093126
781,base,SVC,0.5882352941176471,0.5776401788785689
781,balanced_in,GradientBoostingClassifier,0.9215686274509803,0.9182024161015757
781,balanced_in,DecisionTreeClassifier,0.9019607843137255,0.893534165093126
781,balanced_in,SVC,0.6078431372549019,0.6030897207367796
781,balanced_on,GradientBoostingClassifier,0.8627450980392157,0.8520208083233294
781,balanced_on,DecisionTreeClassifier,0.8823529411764706,0.8672853131246244
781,balanced_on,SVC,0.5490196078431373,0.45588235294117646
781,balanced_drop,GradientBoostingClassifier,0.9411764705882353,0.937094837935174
781,balanced_drop,DecisionTreeClassifier,0.9019607843137255,0.8997030601977962
781,balanced_drop,SVC,0.6078431372549019,0.6030501089324618
781,balanced_stretch,GradientBoostingClassifier,0.9215686274509803,0.9124162485507022
781,balanced_stretch,DecisionTreeClassifier,0.7843137254901961,0.7873093681917211
781,balanced_stretch,SVC,0.5686274509803921,0.5636395290635677
6406,base,GradientBoostingClassifier,0.9607843137254902,0.9597860962566845
6406,base,DecisionTreeClassifier,0.803921568627451,0.8019559730050378
6406,base,SVC,0.6862745098039216,0.6757066462948815
6406,balanced_in,GradientBoostingClassifier,0.9215686274509803,0.9215686274509803
6406,balanced_in,DecisionTreeClassifier,0.8823529411764706,0.8839837675882731
6406,balanced_in,SVC,0.6666666666666666,0.6599631305513659
6406,balanced_on,GradientBoostingClassifier,0.9607843137254902,0.9597860962566845
6406,balanced_on,DecisionTreeClassifier,0.8823529411764706,0.8812388591800356
6406,balanced_on,SVC,0.5490196078431373,0.453781512605042
6406,balanced_drop,GradientBoostingClassifier,0.9607843137254902,0.9597860962566845
6406,balanced_drop,DecisionTreeClassifier,0.7647058823529411,0.7713875148168015
6406,balanced_drop,SVC,0.7450980392156863,0.7446311858076564
6406,balanced_stretch,GradientBoostingClassifier,0.9411764705882353,0.940497938305757
6406,balanced_stretch,DecisionTreeClassifier,0.8431372549019608,0.8472412220702235
6406,balanced_stretch,SVC,0.6666666666666666,0.6706142867704267
2862,base,GradientBoostingClassifier,0.8823529411764706,0.8807088366822478
2862,base,DecisionTreeClassifier,0.8823529411764706,0.8839883428118722
2862,base,SVC,0.7254901960784313,0.7048887939930963
2862,balanced_in,GradientBoostingClassifier,0.9215686274509803,0.920667957585511
2862,balanced_in,DecisionTreeClassifier,0.8823529411764706,0.8805882352941177
2862,balanced_in,SVC,0.7647058823529411,0.7647058823529411
2862,balanced_on,GradientBoostingClassifier,0.9411764705882353,0.9405184295940598
2862,balanced_on,DecisionTreeClassifier,0.9215686274509803,0.920667957585511
2862,balanced_on,SVC,0.43137254901960786,0.2718237980123557
2862,balanced_drop,GradientBoostingClassifier,0.9019607843137255,0.9024413687043445
2862,balanced_drop,DecisionTreeClassifier,0.8431372549019608,0.8515151515151514
2862,balanced_drop,SVC,0.7450980392156863,0.7481877599524658
2862,balanced_stretch,GradientBoostingClassifier,0.9019607843137255,0.9037674310441741
2862,balanced_stretch,DecisionTreeClassifier,0.8823529411764706,0.8860730062776099
2862,balanced_stretch,SVC,0.7843137254901961,0.7780038331121923
899,base,GradientBoostingClassifier,0.9019607843137255,0.9083488599059533
899,base,DecisionTreeClassifier,0.8627450980392157,0.8673317280128425
899,base,SVC,0.6666666666666666,0.6367231638418079
899,balanced_in,GradientBoostingClassifier,0.9607843137254902,0.9607843137254902
899,balanced_in,DecisionTreeClassifier,0.9019607843137255,0.9108867338120529
899,balanced_in,SVC,0.6078431372549019,0.5955302551127977
899,balanced_on,GradientBoostingClassifier,0.9607843137254902,0.9607843137254902
899,balanced_on,DecisionTreeClassifier,0.8235294117647058,0.829093507112083
899,balanced_on,SVC,0.45098039215686275,0.28033916269210385
899,balanced_drop,GradientBoostingClassifier,0.9411764705882353,0.9428981348637017
899,balanced_drop,DecisionTreeClassifier,0.8235294117647058,0.829093507112083
899,balanced_drop,SVC,0.7254901960784313,0.7273533847928312
899,balanced_stretch,GradientBoostingClassifier,0.9019607843137255,0.9058823529411765
899,balanced_stretch,DecisionTreeClassifier,0.7843137254901961,0.798086124401914
899,balanced_stretch,SVC,0.5882352941176471,0.5581861227463121
