seed,strategy,model,accuracy,f1_score
2097,balanced_stretch,RandomForestClassifier,0.5,0.5
4944,base,GradientBoostingClassifier,0.625,0.5636363636363637
4944,base,DecisionTreeClassifier,0.625,0.5636363636363637
4944,base,RandomForestClassifier,0.75,0.7333333333333334
4944,balanced_in,GradientBoostingClassifier,0.5,0.5
4944,balanced_in,DecisionTreeClassifier,0.5,0.5
4944,balanced_in,RandomForestClassifier,0.875,0.873015873015873
4944,balanced_on,GradientBoostingClassifier,0.5,0.4666666666666667
4944,balanced_on,DecisionTreeClassifier,0.75,0.7333333333333334
4944,balanced_on,RandomForestClassifier,0.375,0.3650793650793651
4944,balanced_drop,GradientBoostingClassifier,0.875,0.873015873015873
4944,balanced_drop,DecisionTreeClassifier,0.75,0.75
4944,balanced_drop,RandomForestClassifier,0.875,0.873015873015873
4944,balanced_stretch,GradientBoostingClassifier,0.625,0.5636363636363637
4944,balanced_stretch,DecisionTreeClassifier,0.625,0.5636363636363637
4944,balanced_stretch,RandomForestClassifier,0.5,0.5
5923,base,GradientBoostingClassifier,0.625,0.5636363636363637
5923,base,DecisionTreeClassifier,0.75,0.7333333333333334
5923,base,RandomForestClassifier,0.625,0.5636363636363637
5923,balanced_in,GradientBoostingClassifier,0.625,0.6190476190476191
5923,balanced_in,DecisionTreeClassifier,0.75,0.7333333333333334
5923,balanced_in,RandomForestClassifier,0.625,0.5636363636363637
5923,balanced_on,GradientBoostingClassifier,0.875,0.873015873015873
5923,balanced_on,DecisionTreeClassifier,0.875,0.873015873015873
5923,balanced_on,RandomForestClassifier,0.625,0.5636363636363637
5923,balanced_drop,GradientBoostingClassifier,0.375,0.3650793650793651
5923,balanced_drop,DecisionTreeClassifier,0.5,0.5
5923,balanced_drop,RandomForestClassifier,0.625,0.5636363636363637
5923,balanced_stretch,GradientBoostingClassifier,0.5,0.4666666666666667
5923,balanced_stretch,DecisionTreeClassifier,0.625,0.6190476190476191
5923,balanced_stretch,RandomForestClassifier,0.625,0.5636363636363637
781,base,GradientBoostingClassifier,0.5,0.43333333333333335
781,base,DecisionTreeClassifier,0.5,0.43333333333333335
781,base,RandomForestClassifier,0.5,0.43333333333333335
781,balanced_in,GradientBoostingClassifier,0.75,0.7500000000000001
781,balanced_in,DecisionTreeClassifier,0.625,0.6309523809523809
781,balanced_in,RandomForestClassifier,0.625,0.6071428571428572
781,balanced_on,GradientBoostingClassifier,0.5,0.43333333333333335
781,balanced_on,DecisionTreeClassifier,0.5,0.43333333333333335
781,balanced_on,RandomForestClassifier,0.625,0.6071428571428572
781,balanced_drop,GradientBoostingClassifier,0.5,0.43333333333333335
781,balanced_drop,DecisionTreeClassifier,0.625,0.6071428571428572
781,balanced_drop,RandomForestClassifier,0.75,0.7499999999999999
781,balanced_stretch,GradientBoostingClassifier,0.625,0.6309523809523809
781,balanced_stretch,DecisionTreeClassifier,0.625,0.6309523809523809
781,balanced_stretch,RandomForestClassifier,0.75,0.7499999999999999
6406,base,GradientBoostingClassifier,0.625,0.5769230769230769
6406,base,DecisionTreeClassifier,0.75,0.7666666666666667
6406,base,RandomForestClassifier,0.875,0.8589743589743589
6406,balanced_in,GradientBoostingClassifier,0.625,0.6454545454545454
6406,balanced_in,DecisionTreeClassifier,0.625,0.6454545454545454
6406,balanced_in,RandomForestClassifier,0.625,0.6454545454545454
6406,balanced_on,GradientBoostingClassifier,0.625,0.5769230769230769
6406,balanced_on,DecisionTreeClassifier,0.75,0.75
6406,balanced_on,RandomForestClassifier,0.625,0.6454545454545454
6406,balanced_drop,GradientBoostingClassifier,0.875,0.8818181818181818
6406,balanced_drop,DecisionTreeClassifier,0.875,0.8818181818181818
6406,balanced_drop,RandomForestClassifier,0.875,0.8589743589743589
6406,balanced_stretch,GradientBoostingClassifier,0.875,0.8589743589743589
6406,balanced_stretch,DecisionTreeClassifier,0.75,0.75
6406,balanced_stretch,RandomForestClassifier,0.5,0.5333333333333333
2862,base,GradientBoostingClassifier,1.0,1.0
2862,base,DecisionTreeClassifier,1.0,1.0
2862,base,RandomForestClassifier,0.75,0.7916666666666666
2862,balanced_in,GradientBoostingClassifier,0.75,0.7916666666666666
2862,balanced_in,DecisionTreeClassifier,0.75,0.7916666666666666
2862,balanced_in,RandomForestClassifier,0.75,0.7916666666666666
2862,balanced_on,GradientBoostingClassifier,0.75,0.7916666666666666
2862,balanced_on,DecisionTreeClassifier,0.625,0.6863636363636364
2862,balanced_on,RandomForestClassifier,0.875,0.891025641025641
2862,balanced_drop,GradientBoostingClassifier,0.5,0.5666666666666667
2862,balanced_drop,DecisionTreeClassifier,0.5,0.5666666666666667
2862,balanced_drop,RandomForestClassifier,1.0,1.0
2862,balanced_stretch,GradientBoostingClassifier,0.625,0.6863636363636364
2862,balanced_stretch,DecisionTreeClassifier,1.0,1.0
2862,balanced_stretch,RandomForestClassifier,0.875,0.891025641025641
899,base,GradientBoostingClassifier,0.5,0.5
899,base,DecisionTreeClassifier,0.5,0.5
899,base,RandomForestClassifier,0.75,0.75
899,balanced_in,GradientBoostingClassifier,0.5,0.5
899,balanced_in,DecisionTreeClassifier,0.5,0.5
899,balanced_in,RandomForestClassifier,0.75,0.75
899,balanced_on,GradientBoostingClassifier,0.75,0.75
899,balanced_on,DecisionTreeClassifier,0.625,0.6454545454545454
899,balanced_on,RandomForestClassifier,0.875,0.8589743589743589
899,balanced_drop,GradientBoostingClassifier,0.75,0.75
899,balanced_drop,DecisionTreeClassifier,0.875,0.8818181818181818
899,balanced_drop,RandomForestClassifier,0.75,0.7666666666666667
899,balanced_stretch,GradientBoostingClassifier,0.5,0.5333333333333333
899,balanced_stretch,DecisionTreeClassifier,0.75,0.75
899,balanced_stretch,RandomForestClassifier,0.75,0.75
