seed,strategy,model,accuracy,f1_score
1415,balanced_on_in,GradientBoostingClassifier,0.9607843137254902,0.9607843137254902
1415,balanced_on_on,DecisionTreeClassifier,0.9019607843137256,0.899675948810897
1415,balanced_on_in,DecisionTreeClassifier,0.9215686274509804,0.9215686274509804
1415,balanced_on_on,SVC,0.4901960784313725,0.3421553040930203
1415,balanced_on_in,SVC,0.7843137254901961,0.7830733757698917
1415,balanced_in_on,GradientBoostingClassifier,0.9607843137254902,0.9607843137254902
1415,balanced_in_in,GradientBoostingClassifier,0.9607843137254902,0.9607843137254902
1415,balanced_in_on,DecisionTreeClassifier,0.9019607843137256,0.899675948810897
1415,balanced_in_in,DecisionTreeClassifier,0.9215686274509804,0.9215686274509804
1415,balanced_in_on,SVC,0.4901960784313725,0.3421553040930203
1415,balanced_in_in,SVC,0.7843137254901961,0.7830733757698917
9265,base,GradientBoostingClassifier,0.9411764705882352,0.94124691649891
9265,base,DecisionTreeClassifier,0.8431372549019608,0.8485714285714286
9265,base,SVC,0.6470588235294118,0.6293082450371452
9265,random_selected_on,GradientBoostingClassifier,0.9215686274509804,0.9234360410830998
9265,random_selected_in,GradientBoostingClassifier,0.9411764705882352,0.94124691649891
9265,random_selected_on,DecisionTreeClassifier,0.9019607843137256,0.9015089906930516
9265,random_selected_in,DecisionTreeClassifier,0.9215686274509804,0.920922215039862
9265,random_selected_on,SVC,0.4901960784313725,0.3224974200206398
9265,random_selected_in,SVC,0.7450980392156863,0.7441261244480742
9265,proportional_selected_on,GradientBoostingClassifier,0.9411764705882352,0.9421171767057648
9265,proportional_selected_in,GradientBoostingClassifier,0.9411764705882352,0.9405300581771168
9265,proportional_selected_on,DecisionTreeClassifier,0.9019607843137256,0.9019607843137256
9265,proportional_selected_in,DecisionTreeClassifier,0.8627450980392157,0.8653402537485584
9265,proportional_selected_on,SVC,0.4901960784313725,0.3224974200206398
9265,proportional_selected_in,SVC,0.6862745098039216,0.6784566322503235
9265,fewest_selected_on,GradientBoostingClassifier,0.9607843137254902,0.9606384812207508
9265,fewest_selected_in,GradientBoostingClassifier,0.9607843137254902,0.9607335418694446
9265,fewest_selected_on,DecisionTreeClassifier,0.8627450980392157,0.8636238809249189
9265,fewest_selected_in,DecisionTreeClassifier,0.9019607843137256,0.9015522875816993
9265,fewest_selected_on,SVC,0.5490196078431373,0.4751131221719457
9265,fewest_selected_in,SVC,0.7058823529411765,0.7058823529411765
9265,representative_selected_on,GradientBoostingClassifier,0.9411764705882352,0.94124691649891
9265,representative_selected_in,GradientBoostingClassifier,0.9607843137254902,0.9606384812207508
9265,representative_selected_on,DecisionTreeClassifier,0.9019607843137256,0.9019607843137256
9265,representative_selected_in,DecisionTreeClassifier,0.9019607843137256,0.9025838868339764
9265,representative_selected_on,SVC,0.5098039215686274,0.3627450980392156
9265,representative_selected_in,SVC,0.6470588235294118,0.6293082450371452
9265,balanced_on_on,GradientBoostingClassifier,0.9215686274509804,0.9215686274509804
9265,balanced_on_in,GradientBoostingClassifier,0.8823529411764706,0.887935737532216
9265,balanced_on_on,DecisionTreeClassifier,0.9019607843137256,0.9025374855824684
9265,balanced_on_in,DecisionTreeClassifier,0.9215686274509804,0.9213382965918464
9265,balanced_on_on,SVC,0.5490196078431373,0.4668534080298785
9265,balanced_on_in,SVC,0.7254901960784313,0.7237076648841354
9265,balanced_in_on,GradientBoostingClassifier,0.9215686274509804,0.9215686274509804
9265,balanced_in_in,GradientBoostingClassifier,0.8823529411764706,0.887935737532216
9265,balanced_in_on,DecisionTreeClassifier,0.9019607843137256,0.9025374855824684
9265,balanced_in_in,DecisionTreeClassifier,0.9215686274509804,0.9213382965918464
9265,balanced_in_on,SVC,0.5490196078431373,0.4668534080298785
9265,balanced_in_in,SVC,0.7254901960784313,0.7237076648841354
3589,base,GradientBoostingClassifier,0.9411764705882352,0.9416912017645036
3589,base,DecisionTreeClassifier,0.8431372549019608,0.8472912569283033
3589,base,SVC,0.7254901960784313,0.7184830044870613
3589,random_selected_on,GradientBoostingClassifier,0.9019607843137256,0.9022820170379812
3589,random_selected_in,GradientBoostingClassifier,0.9215686274509804,0.9212540631225752
3589,random_selected_on,DecisionTreeClassifier,0.8431372549019608,0.8389161220043574
3589,random_selected_in,DecisionTreeClassifier,0.7450980392156863,0.7551619132501486
3589,random_selected_on,SVC,0.5098039215686274,0.3620915032679738
3589,random_selected_in,SVC,0.7254901960784313,0.7131827389825327
3589,proportional_selected_on,GradientBoostingClassifier,0.9215686274509804,0.9228361300244322
3589,proportional_selected_in,GradientBoostingClassifier,0.9411764705882352,0.9416912017645036
3589,proportional_selected_on,DecisionTreeClassifier,0.8627450980392157,0.8627931278436566
3589,proportional_selected_in,DecisionTreeClassifier,0.7450980392156863,0.7566841229245322
3589,proportional_selected_on,SVC,0.4901960784313725,0.3224974200206398
3589,proportional_selected_in,SVC,0.7647058823529411,0.7592968221771468
3589,fewest_selected_on,GradientBoostingClassifier,0.9019607843137256,0.9036494980767426
3589,fewest_selected_in,GradientBoostingClassifier,0.9411764705882352,0.9396386005382544
3589,fewest_selected_on,DecisionTreeClassifier,0.9019607843137256,0.9035403635138266
3589,fewest_selected_in,DecisionTreeClassifier,0.7254901960784313,0.7366761197232518
3589,fewest_selected_on,SVC,0.5490196078431373,0.4649365628604383
3589,fewest_selected_in,SVC,0.7254901960784313,0.7259703881552622
3589,representative_selected_on,GradientBoostingClassifier,0.9215686274509804,0.9228361300244322
3589,representative_selected_in,GradientBoostingClassifier,0.9215686274509804,0.9228361300244322
3589,representative_selected_on,DecisionTreeClassifier,0.8823529411764706,0.8836836948568167
3589,representative_selected_in,DecisionTreeClassifier,0.8627450980392157,0.8650916506953658
3589,representative_selected_on,SVC,0.5098039215686274,0.3620915032679738
3589,representative_selected_in,SVC,0.6274509803921569,0.6218200100553042
