0.2,0.1,0.001,0.7753216374269006
0.2,0.1,0.001,0.7551664037262416
0.2,0.1,0.001,0.7553300079519988
0.2,0.1,0.005,0.7339874213836478
0.2,0.1,0.005,0.8113743099006256
0.2,0.1,0.005,0.773527883880825
0.2,0.1,0.01,0.8266716791979951
0.2,0.1,0.01,0.8294688644688644
0.2,0.1,0.01,0.7908812030075189
0.2,0.2,0.001,0.7366777654458011
0.2,0.2,0.001,0.7564021164021164
0.2,0.2,0.001,0.7375522301742211
0.2,0.2,0.005,0.8116910866910867
0.2,0.2,0.005,0.8294688644688644
0.2,0.2,0.005,0.8113743099006256
0.2,0.2,0.01,0.8653333333333333
0.2,0.2,0.01,0.8305029239766081
0.2,0.2,0.01,0.8100597255851494
0.2,0.3,0.001,0.7551664037262416
0.2,0.3,0.001,0.7753216374269006
0.2,0.3,0.001,0.7553300079519988
0.2,0.3,0.005,0.8290909090909091
0.2,0.3,0.005,0.7933789173789174
0.2,0.3,0.005,0.7741798941798942
0.2,0.3,0.01,0.8113743099006256
0.2,0.3,0.01,0.828962451377312
0.2,0.3,0.01,0.7945322046374678
0.3,0.1,0.001,0.7929427609427608
0.3,0.1,0.001,0.7741798941798942
0.3,0.1,0.001,0.7560703645907222
0.3,0.1,0.005,0.8093789173789173
0.3,0.1,0.005,0.7540916730328496
0.3,0.1,0.005,0.7740390977443609
0.3,0.1,0.01,0.8318620689655173
0.3,0.1,0.01,0.7908812030075189
0.3,0.1,0.01,0.8077233082706766
0.3,0.2,0.001,0.7929427609427608
0.3,0.2,0.001,0.7560703645907222
0.3,0.2,0.001,0.773527883880825
0.3,0.2,0.005,0.8290909090909091
0.3,0.2,0.005,0.7687184140723161
0.3,0.2,0.005,0.8089263157894737
0.3,0.2,0.01,0.8102691511387163
0.3,0.2,0.01,0.8113743099006256
0.3,0.2,0.01,0.7908812030075189
0.3,0.3,0.001,0.7736799440950384
0.3,0.3,0.001,0.8079858763428743
0.3,0.3,0.001,0.7741798941798942
0.3,0.3,0.005,0.828962451377312
0.3,0.3,0.005,0.77291246985388
0.3,0.3,0.005,0.8329047619047618
0.3,0.3,0.01,0.7698245614035087
0.3,0.3,0.01,0.7921637426900585
0.3,0.3,0.01,0.7908812030075189
0.4,0.1,0.001,0.7560703645907222
0.4,0.1,0.001,0.7694814814814815
0.4,0.1,0.001,0.7929427609427608
0.4,0.1,0.005,0.7889454545454546
0.4,0.1,0.005,0.7736799440950384
0.4,0.1,0.005,0.7363247863247864
0.4,0.1,0.01,0.7885788684605066
0.4,0.1,0.01,0.7702857142857142
0.4,0.1,0.01,0.8485102586975914
0.4,0.2,0.001,0.7753216374269006
0.4,0.2,0.001,0.7564021164021164
0.4,0.2,0.001,0.7551664037262416
0.4,0.2,0.005,0.7687692307692308
0.4,0.2,0.005,0.7703973063973063
0.4,0.2,0.005,0.7704159544159543
0.4,0.2,0.01,0.7496342551293487
0.4,0.2,0.01,0.8252812576762466
0.4,0.2,0.01,0.8459307188511008
0.4,0.3,0.001,0.7741798941798942
0.4,0.3,0.001,0.7921637426900585
0.4,0.3,0.001,0.78828019952288
0.4,0.3,0.005,0.7908812030075189
0.4,0.3,0.005,0.8113743099006256
0.4,0.3,0.005,0.8099122807017544
0.4,0.3,0.01,0.8515424430641823
0.4,0.3,0.01,0.8116910866910867
0.4,0.3,0.01,0.7551607651607651
