0.2,0.1,0.001,0.9058610786086585
0.2,0.1,0.001,0.8997495430853584
0.2,0.1,0.001,0.9309597523219816
0.2,0.1,0.005,0.839572192513369
0.2,0.1,0.005,0.9027252226426632
0.2,0.1,0.005,0.923529411764706
0.2,0.1,0.01,0.856711915535445
0.2,0.1,0.01,0.871425249941874
0.2,0.1,0.01,0.8513643219525573
0.2,0.2,0.001,0.8997495430853584
0.2,0.2,0.001,0.8997495430853584
0.2,0.2,0.001,0.9168067226890758
0.2,0.2,0.005,0.923529411764706
0.2,0.2,0.005,0.8997495430853584
0.2,0.2,0.005,0.9058610786086585
0.2,0.2,0.01,0.9342047930283225
0.2,0.2,0.01,0.9520501396964435
0.2,0.2,0.01,0.9168067226890758
0.2,0.3,0.001,0.9309597523219816
0.2,0.3,0.001,0.9168067226890758
0.2,0.3,0.001,0.8333031674208146
0.2,0.3,0.005,0.9168067226890758
0.2,0.3,0.005,0.8740878629932987
0.2,0.3,0.005,0.9133882050894812
0.2,0.3,0.01,0.9342047930283225
0.2,0.3,0.01,0.871425249941874
0.2,0.3,0.01,0.9133882050894812
0.3,0.1,0.001,0.8596042536007539
0.3,0.1,0.001,0.9058610786086585
0.3,0.1,0.001,0.9168067226890758
0.3,0.1,0.005,0.871425249941874
0.3,0.1,0.005,0.8298887122416534
0.3,0.1,0.005,0.8997495430853584
0.3,0.1,0.01,0.9058610786086585
0.3,0.1,0.01,0.9027252226426632
0.3,0.1,0.01,0.9058610786086585
0.3,0.2,0.001,0.923529411764706
0.3,0.2,0.001,0.871425249941874
0.3,0.2,0.001,0.9603060736489718
0.3,0.2,0.005,0.871425249941874
0.3,0.2,0.005,0.9342047930283225
0.3,0.2,0.005,0.923529411764706
0.3,0.2,0.01,0.8628579164692345
0.3,0.2,0.01,0.923529411764706
0.3,0.2,0.01,0.923529411764706
0.3,0.3,0.001,0.9168067226890758
0.3,0.3,0.001,0.9168067226890758
0.3,0.3,0.001,0.9342047930283225
0.3,0.3,0.005,0.9168067226890758
0.3,0.3,0.005,0.8997495430853584
0.3,0.3,0.005,0.9342047930283225
0.3,0.3,0.01,0.9342047930283225
0.3,0.3,0.01,0.8663101604278074
0.3,0.3,0.01,0.9133882050894812
0.4,0.1,0.001,0.8251828298887122
0.4,0.1,0.001,0.9125837676842887
0.4,0.1,0.001,0.9099491648511255
0.4,0.1,0.005,0.8770053475935828
0.4,0.1,0.005,0.9058610786086585
0.4,0.1,0.005,0.9027252226426632
0.4,0.1,0.01,0.8225871584331673
0.4,0.1,0.01,0.8544891640866874
0.4,0.1,0.01,0.9027252226426632
0.4,0.2,0.001,0.871425249941874
0.4,0.2,0.001,0.9342047930283225
0.4,0.2,0.001,0.8885232414644179
0.4,0.2,0.005,0.8946347769877181
0.4,0.2,0.005,0.9520501396964435
0.4,0.2,0.005,0.9342047930283225
0.4,0.2,0.01,0.871425249941874
0.4,0.2,0.01,0.9342047930283225
0.4,0.2,0.01,0.9342047930283225
0.4,0.3,0.001,0.8885232414644179
0.4,0.3,0.001,0.9520501396964435
0.4,0.3,0.001,0.8168168168168168
0.4,0.3,0.005,0.923529411764706
0.4,0.3,0.005,0.8997495430853584
0.4,0.3,0.005,0.8997495430853584
0.4,0.3,0.01,0.8885232414644179
0.4,0.3,0.01,0.8663101604278074
0.4,0.3,0.01,0.9058610786086585
